Key	Value
结丹期	Formação do Núcleo
训练	Treinar
光烛妥帖	Luz acesa
自身生长速度略快，对周边环境产生略微的负面影响。	Crescimento ligeiramente mais rápido, com um impacto negativo pequeno no ambiente ao redor.
灾难事件：{0}	Evento desastroso: {0}
☯[size=10]此物{0}，有镇压风水之效。其性属{1}，{2}于{3}{4}{5}方能生效。[/size]\n	☯[size=10]{0} é capaz de ajustar o Feng Shui. Seu elemento é {1}, {2} e só será eficaz em {3} {4} {5}.[/size]\n
在修行之时，正感觉杂念丛生	Meditação; distraído por pensamentos
评分:	Avaliação:
查看情绪面板	Ver o painel de emoções.
{0}天 {1:D2}:{2:D2}	{0}d {1:D2}:{2:D2}
我受人之托，前来高价收购{0}。	Fui encarregado de comprar {0} por um preço alto.
将一个物品灵淬	Refinar a aura de um item.
证据	Evidência
更新完成	Atualização concluída
新丹药	Novo Elixir
移动({0:P0})\n下肢受伤会影响该值，移动影响走路速度和一些体力工作的效率。	Mover ({0:P0})\nEsse valor é afetado quando as pernas de um personagem são feridas. O movimento afeta a velocidade de caminhada e a eficiência em alguns trabalhos físicos.
选择一个角色进行埋葬。	Escolher um personagem para enterrar.
取消研习藏经阁秘籍。	Cancelar o estudo dos manuais do Pavilhão dos Manuscritos.
简陋	Simples
工作计划是外门的核心策略模块，规定了外门弟子的工作优先级和重心。\n工作优先级越往右越低，可以进行高优先级工作时不会进行低优先级工作。\n[color=#9e6404][特别优先]可以将一个工作优先级提高到所有工作之上[/color]。	O plano de trabalho é um módulo estratégico central, que define a prioridade e o foco do trabalho dos discípulos externos.\nQuanto mais à direita a prioridade do trabalho, mais baixa ela é. Trabalhos de maior prioridade serão realizados antes dos de menor prioridade.\n[color=#9e6404][Prioridade Máxima] coloca um trabalho acima de todos os outros trabalhos[/color].
{0}{1}的转世	Reencarnação de {0} {1}
脱胎期	Fase de Incubação
通过在地图环境中选择特定环境解锁。	Selecione um ambiente específico no mapa para desbloquear.
模组数据不匹配，我们无法保证存档数据的正确性，请返回主界面进行读取操作。	Dados do mod incompatíveis. Não podemos garantir que o salvamento funcione corretamente. Por favor, volte para o menu principal e carregue os dados do mod.
此物品对方根本不需要，毫无价值。	Este item não tem valor para a outra pessoa.
阵枢角色未设置，无法布阵	Impossível formar a formação, pois nenhum personagem foi escolhido como pilar.
结束今天的练习护体功课，正疼的直咧嘴	Fim do treino de proteção de hoje; fazendo careta de dor
杀死{0}({1:N0})个生灵	Matar {0} ({1:N0}) criaturas
返回门派	Retornar ao clã
出现了不匹配的奉献道具!	Apareceu um item de oferta incompatível!
抱起:{0}	Carregar: {0}
从根本上增加固定值	Aumentar valor fixo fundamentalmente
开光	Consagração
你将以以下配置轮回:\n尺寸：{0}\n难度：{1}\n{2}现在进入吗？	Você irá reencarnar com as seguintes configurações:\nTamanho: {0}\nDificuldade: {1}\n{2}Entrar agora?
无法在此地突破	Impossível avançar neste local.
刚从矿坑里出来，正在擦汗	Saiu da mina; enxugando o suor
在锻造之时，正感觉有点无聊	Forging; está se sentindo um pouco entediado
波澜不惊\n事件发生的概率正常\n修炼难度大幅降低\n生存难度大幅降低\n心境调节更容易\n天劫威力较低\n快速模式仅推荐新手游玩	Pacífico\nEventos ocorrem a uma taxa normal.\nDificuldade de cultivo drasticamente reduzida.\nDificuldade de sobrevivência drasticamente reduzida.\nAjuste do estado mental facilitado.\nTribulação Celestial com poder reduzido.\nModo rápido recomendado apenas para novos jogadores.
骨骼	Osso
门望等级升级....., 可能会触发天道异动！	Reputação do secto em processo de upgrade....., pode desencadear um Caos Celestial!
任意大小的	Qualquer tamanho
开炉炼丹	Iniciantes em Alquimia
无数次	Incontáveis vezes
建筑{0}加载出错:{1}	Erro ao carregar o edifício {0}: {1}
轮回者：{0} \n灵智不够，无法保存	Reencarnador: {0} \nInteligência insuficiente, impossível de salvar.
{0} 在虚空历练时，巧遇应天台凝结灵气，与 {1} 一番争斗以后，{0} 略胜一筹，夺得了灵石。	{0} estava treinando no vazio e encontrou o Altar do Eco Celestial cristalizando energia espiritual. Após lutar com {1}, {0} saiu vitorioso e obteve pedras espirituais.
水属性伤害减免	Redução de dano de Água
孵蛋	Eclodir ovos
还未设置该模组的名称	Ainda não foi definido o nome para este mod.
在移除工作之时，突然心烦意乱	Removendo algo; sentindo-se perturbado de repente
{0}{1:F0}  {2}等级(提高上限)\n	{0}{1:F0}  Nível {2} (Limite aumentado)
掌门：{0}	Líder do secto: {0}
过期事件({0})	Eventos expirados ({0})
影响角色灵气最大值。	Afeta o Qi máximo do personagem.
秘籍参悟({0})	Compreensão do manual ({0})
似乎什么都不会发生	Parece que nada está acontecendo.
冒险	Aventura
准备讲道	Preparando-se para dar uma palestra
[align=center]道行天劫[/align]\n已渡次数:{0}\n可渡次数:{1}\n\n[color=#D06508]道行每达百数，便可与冥冥之中感悟天道对道行之限制。若修成元神，便可运转元神引动天机，以渡道行之天劫。[/color]	[align=center]Tribulação do Caminho[/align]\nTribulações Superadas: {0}\nTribulações Restantes {1}\n\n[color=#D06508]A cada 100 de caminho, o personagem pode tentar alcançar uma epifania sobre as restrições do Caminho Celestial. Se o personagem tiver cultivado uma alma primordial, pode usá-la para compreender os mistérios da natureza e sobreviver à Tribulação do Caminho.[/color]
你保存了一个阵法配置，现在你可以通过阵枢角色身上的结阵按钮来进行结阵。	Você salvou uma configuração de formação. Agora pode clicar no botão de Formação no personagem designado como pilar para criar a formação.
[克己]克制自己之欲望，使神性的获得速度加快。同时获得临时的神性加值(最多为真实神性的一半)。\n克己状态下心境不会减少且加速增加。	[Restrição] Restringe seus próprios desejos e acelera o aumento da divindade. Ao mesmo tempo, ganha um bônus temporário de divindade (não superior à metade da divindade base). \nEnquanto restrito, o estado mental aumentará de forma acelerada, ao invés de diminuir.
重建被摧毁的建筑。	Reconstruir o edifício destruído.
通行权	Permissão de acesso
参悟一次秘籍。（通过修炼面板-参悟进入参悟树来参悟秘籍。）	Estudar um manual. Vá até o Painel de Cultivo -> Inspiração e depois entre na Árvore de Inspiração para estudar um manual.
[color=#bf642f]分堂掌管压力：{0}[/color]\n{1}	[color=#bf642f]Pressão de Gestão da Filial: {0}[/color]\n{1}
金劫	Tribulação do Metal
淬体之法：{0}\n	Feitiço de Remoldagem: {0}\n
你好！	Olá!
移除:{0}	Remover: {0}
你已经离开硬核模式	Você saiu do modo hardcore.
捕获	Capturar
转化	Conversão
坐西朝东	Sentado virado para o Leste
完成任务	Tarefa concluída
请选择一个合适的渡劫地点	Escolha um local adequado para sobreviver à Tribulação.
房间风水与房内风水建筑的风水有关，此外还因使房间[color=#ff0000]布局[/color]处于恰当状态，无论拥挤或空旷都会影响房间风水。	A Feng Shui do quarto é afetada pelas construções dentro dele, além disso, se o [color=#ff0000]layout[/color] do quarto estiver adequado, seja apertado ou espaçoso, isso também afetará o Feng Shui do quarto.
(休眠)	(Dormindo)
植物成长值增加	Aumento no valor de crescimento da planta
当前品阶：{1} 幽淬成功率：{0} {2}	Classe atual: {1} Taxa de Sucesso do Refinamento Espectral: {0} {2}
失败！	Falhou!
\t无	\t Nenhum
\n进度：{0:F0}/{1:F0}	\nProgresso: {0:F0}/{1:F0}
姓名	Nome
美景	Beleza cênica
木属性伤害减免: {0:P3}	Redução de dano de Madeira: {0:P3}
水属性	Elemento Água
正在享受照顾别人的幸福中	Apreciando o cuidado com outra pessoa
{0}心防瓦解(贪婪)	{0} abriu-se (ganância).
{0}正在觉醒灵智，无法思考。	{0} está despertando inteligência, não pode pensar.
请先为分堂选择专精。	Primeiro, escolha uma especialização para a filial.
有所奇遇	Acontecimento inesperado
该模组并未公开，无法进行评价	Este mod não está disponível publicamente. Não é possível avaliar.
施展神通	Realizar Milagre
五	Cinco
在拆地板间余，刚小憩片刻	Removendo o piso; fazendo uma pausa rápida
正哼着小调搬运什么东西	Transportando coisas enquanto cantarola uma melodia
中立角色	Personagens neutros
但是这个地点你已经知道了	Você já conhece este local!
修行不顺，觉得有点灰心	O cultivo não está indo bem, sente-se um pouco desanimado
灵淬成功率：{0}	Taxa de sucesso do refinamento espiritual: {0}
所谓风水，指的是目标建筑五行属性，与所在位置五行分布的融洽关系。\n例如：[color=#ff0000]火属性[/color]的建筑在[color=#ff0000]水属性[/color]的环境中，就会因[color=#ff0000]水克火[/color]的原因而风水不好。\n[color=#ff0000]火属性[/color]的建筑在[color=#ff0000]木属性[/color]的环境中，因[color=#ff0000]木生火[/color]之故，风水就会很棒。\n在屏幕左上角可以随时查看五行生克关系。	Feng Shui refere-se à relação harmônica entre os atributos dos cinco elementos de um edifício e a distribuição dos cinco elementos no local.\nExemplo: Edifícios de [color=#ff0000]fogo[/color] em um ambiente de [color=#ff0000]água[/color] terão um Feng Shui ruim, pois [color=#ff0000]água apaga fogo[/color].\nEdifícios de [color=#ff0000]fogo[/color] em um ambiente de [color=#ff0000]madeira[/color] terão um excelente Feng Shui, pois [color=#ff0000]madeira alimenta o fogo[/color].\nVocê pode visualizar a interação entre os cinco elementos a qualquer momento no canto superior esquerdo da tela.
处在瓶颈状态不突破累积{0}({1:N0})秒	Permanece em um estado de bloqueio sem realizar o avanço por {0} ({1:N0}) segundos.
建造水井，以获得干净的水源。	Construa um poço para obter uma fonte de água limpa.
正在思考	Pensando
突破时时节对突破成功率的影响。\n春属木，夏属火，秋属金，冬属水，土属性则在每季末尾最佳。	A estação do ano afeta a taxa de sucesso dos avanços.\nPrimavera é associada à madeira, verão ao fogo, outono ao metal, inverno à água e o elemento terra tem o melhor efeito no final de cada estação.
租借法宝	Empréstimo de Artefato
食物原料	Ingredientes alimentares
建立门派后，派遣内门弟子前往驻扎，弟子会持续历练直到28天后或者发生受伤。\n（驻扎中每隔2到4天触发一次事件且随时可以召回）	Após estabelecer uma seita, envie discípulos internos para acampar. Eles continuarão treinando por 28 dias ou até se ferirem.\n(Um evento ocorrerá a cada 2 a 4 dias enquanto acampados, e eles podem ser chamados de volta a qualquer momento.)
心如止水	Calmo como águas tranquilas
仓库\n该地每日产出和寻觅珍宝所都都会放在这里，满了则无法再获取内容。{0}	Armazém\nA produção diária e os tesouros encontrados serão armazenados aqui. Não será possível obter mais conteúdo quando estiver cheio.{0}
将该思绪片段加入思考	Adicionar este fragmento de pensamento à meditação
淬体期	Fase de Remodelagem
修炼相关	Relacionado ao Cultivo
请选择一个认知思绪	Escolha um Pensamento de Realização
权重数据格式有问题,解析失败，请检查配置数据!	Problema com o formato dos dados de peso, falha na análise. Por favor, verifique os dados de configuração!
怀孕中	Grávida
该热键存在重复注册	Esta tecla de atalho já está em uso.
未使用配置	Configuração não utilizada
解锁新的隐秘：\n[align=center][color=#306BC7]{0}[/color][/align]	Novo Mistério desbloqueado: \n[align=center][color=#306BC7]{0}[/color][/align]
请设定标签！	Defina uma etiqueta.
需要神民\n每种神国建筑都需要一定数量的神民，神民数量不能满足需求数量会导致怨气累加。	Residentes Divinos Necessários\nCada tipo de edifício divino necessita de um número de residentes divinos. Se o número de residentes divinos não for suficiente, o ódio começará a se acumular.
使用这个物品吗？	Você quer usar este item?
<font color=#9e6404>此功法已收录至藏经阁</font>	<font color=#9e6404>Este método foi registrado no Pavilhão de Manuais.</font>
正在准备工具，去执行修理建筑	Preparando ferramentas para reparar edifícios
辰时,早食之刻,日初之时,生气苏始	Aproximadamente entre 7:00–9:00, trabalhadores apressados vão de um lado para o outro
巨型	Gigante
非常抱歉！存档读取失败。\n愤怒的您可能会责怪开发团队，您的确有理由这样做，这本不应该发生。\n我们非常抱歉！请尝试检查你的模组配置或者读取旧的存档。\n如果需要支持或者报告问题，请发送邮件至:\nQA@GSQStudio.com。	Sinto muito! Falha ao carregar o salvamento.\nVocê pode ficar irritado e culpar nossa equipe de desenvolvedores, e entendemos, pois isso não deveria ter acontecido.\nDesculpe! Tente verificar a configuração do seu mod ou carregar um salvamento antigo.\nSe precisar de ajuda ou quiser reportar um problema, entre em contato conosco pelo e-mail:\nQA@GSQStudio.com.
修复程序加载失败，错误信息：{0}	Falha ao carregar o programa de reparo. Mensagem de erro: {0}
请选择一个空闲的丹炉	Selecione um forno de alquimia vazio.
当前效果:\n{0}	Efeito:\n{0}
逆转因果，有干天和。已无法在真仙模式下使用。\n(你已经离开真仙模式)	O mundo gira em seu eixo e você não faz mais parte do Imortal.\n(Você deixou o modo Imortal)
金丹	Coração Dourado
\n提高道行：{0}	\nAumento do Caminho: {0}
成功！	Sucesso!
正匆匆赶路	Apressado no caminho
远离工坊台案	e Longe da bancada de oficina
吸灵	Absorção de Qi
刚结束今天的练习护体功课	Acabei de terminar o treino de proteção de hoje
灵宠觉醒	Animal de estimação despertado
添加寒晶锭到队列中。	Adicionar barra de Cristal de Gelo à fila.
药田	Jardim de Ervas
在拆迁建筑之时，正觉得很爽快	Demolindo edifícios; sentindo-se ótimo
正心无旁骛的挖矿中	Concentrado na mineração
该物品不是玄牝珠	Este item não é uma Pérola da Alma.
建筑类型非法	Tipo de edifício ilegal
玩家触发	Acionado pelo jogador
你好	Olá
参悟值：{0:F0}	Valor de inspiração: {0:F0}
孵化中	Eclodindo
该物品不能用于炼制	Este item não pode ser refinado.
正专心建筑工作	Concentrado no trabalho de construção
在失去肢体后，吞食建筑材料（木料，金属锭，石块）积累修复度，当修复度积累到100后，就可以完全修复自身损失的部位。	Após perder membros, engula materiais de construção (madeira, barras de metal, pedras) para acumular o grau de reparo. Quando o grau de reparo atingir 100, as partes danificadas serão completamente restauradas.
选择弟子	Escolher discípulo
埋下灵脉	Enterrar veias espirituais
修行时总觉得心神不宁，正打算缓缓	Sente-se inquieto durante a meditação, está planejando descansar um pouco
建筑解锁	Desbloquear Edifício
是否确定退出游戏	Tem certeza de que deseja sair do jogo?
\n[align=center][color=#9e6404]----未参悟----[/color][/align]	\n[align=center][color=#9e6404]----Não Aprendido----[/color][/align]
思绪片段({0}/{1})	Fragmento de Pensamento ({0}/{1})
当前阵图节点数过少，无法保存	O plano tem nós demais poucos. Não é possível salvar.
认知	Realização
大约{0}年半前	Cerca de {0} ano e meio atrás
代理事件：{0}（可收集:{1}）	Eventos de agência: {0} (Coletável: {1})
\n来自：{0}	\nFonte: {0}
其他属性	Atributos diversos
  ({0}格[{1}])	  ({0} espaço [{1}])
全部秘籍	Todos os Manuais
选择熔炉。	Escolher forno.
[align=center](秘籍)[	[align=center](Manual Secreto)[
秘籍:\n[color=#483721]{0}[/color]\n	Manual:\n[color=#483721]{0}[/color]\n
{0}：{1:N0}({2:N0})(最低需要有:{3:N0})	{0}: {1:N0}({2:N0})(Requisito mínimo: {3:N0})
[align=center](淬体法)[	[align=center](Remodelagem)[
修炼途径	Caminho do Cultivo
施法搬运中	Haulando
====触发太易天道触发检测	====Detectando o gatilho do Tai Yi Dao Celestial
感悟天地	Refletindo sobre o mundo
拾取一个物品，注意这可能会惹别人生气。	Pegar um item. Pode irritar outras pessoas.
[color=#FFA900]\n[阵眼玄机][/color]	[color=#FFA900]\n[Link Auxiliar][/color]
正心不在焉的手工作业中	Trabalhando manualmente distraído
游戏 暂停/继续\n[keycode]GamePauseOrPlay[/keycode]	Jogo Pausado/Continuado\n[keycode]GamePauseOrPlay[/keycode]
静	Calmo
请输入任意按键	Pressione uma tecla.
神灵问踪	Perseguindo a divindade
重量：不值一提	Peso: Quase nada
跟随{0}	Seguir {0}
加载{0}配置文件	Carregar arquivo de configuração {0}.
可以预见，此人对你的劝化[color=#f700ff]颇有兴致[/color]，应该有所共鸣	Este indivíduo está prestes a se interessar [color=#f700ff]bastante[/color] e provavelmente ressoará com sua persuasão.
内门特质	Propriedades Internas de Cultivo
未知之物	Item Desconhecido
播种	Semeando
八	Oito
很好，现在建造一个寒晶鼎来改变我闭关处的五行属性。	Ótimo, agora construa um Caldron de Cristal de Gelo para mudar o atributo elemental onde estou meditando.
多次灵淬	Refinamento Espiritual Múltiplo
恭喜您完成《了不起的修仙模拟器》新手教学！\n时长问题无法为您展示游戏大部分内容，这个世界留待您自己去探索了。\n游戏中您可以随时通过右下角的帮助按钮(F10)打开帮助功能，祝您游戏愉快！	Parabéns por concluir o tutorial do Amazing Cultivation Simulator!\nDevido à limitação de tempo, não foi possível mostrar grande parte do conteúdo do jogo, então o mundo está disponível para você explorar por conta própria.\nVocê pode acessar o manual de ajuda clicando no botão de ajuda no canto inferior direito ou pressionando F10 a qualquer momento. Desejamos boa sorte!
角色按钮显示\n左键点击:\n显示内门:{0}\n显示外门:{1}\n\n右键点击:\n简易模式:{2}	Exibição do Personagem\nClique com o botão esquerdo:\nExibir Interno: {0}\nExibir Externo: {1}\n\nClique com o botão direito:\nModo Simples: {2}
不存在预览图！	A imagem de pré-visualização não existe!
话外别传存储失败:{0}	Falha ao salvar o Epílogo do Personagem: {0}
暂未发生任何行为。	Ainda não houve nenhuma ação.
经典模式不能使用天道异变模式的分享码	O modo clássico não suporta códigos de compartilhamento do modo Caos Celestial
[color=#9e6404]相关工作：[/color]\n搬人上床\n照顾病人	[color=#9e6404]Trabalho relacionado:[/color]\nMovendo pessoas para a cama\nCuidando de pacientes
秘宝	Artefato Raro
安装建筑:{0}	Construindo: {0}
范围：{0}	Alcance: {0}
再见,{0}!\n	Até logo, {0}!\n
弓	Arco
魔门巨擘	Grande Nome da Seita Demoníaca
角色会将该道具搬运至交易区。	O personagem moverá este item para a área de troca.
我受人之托，前来高价收购{0}。近日{1}类物品过多，简直一文不值。	Fui encarregado de comprar {0} por um preço elevado. Recentemente, itens do tipo {1} não valem nada.
{7}<font color=#D06508>[物体]</font>\n灵气：{1:N0}（{5}{6:N2}/秒）\n聚灵：{4} {9}\n美观：{0}\n品阶：{3}\n品质：{2}{10}{8}{11}	{7}<font color=#D06508>[Item]</font>\nQi Espiritual: {1:N0} ({5}{6:N2}/s)\nReunião de Qi: {4} {9}\nEstética: {0}\nNível: {3}\nQualidade: {2}{10}{8}{11}
新选项	Novas Opções
征伐	Conquista
仔细观察了一番，但思绪碎片过多，无法获得。	Observei com cuidado, mas havia fragmentos de pensamentos demais, não consegui obter nada.
当前状态无法觉醒灵智	Não é possível despertar a inteligência no estado atual.
容量不足	Armazenamento insuficiente
正专心拆迁建筑	Concentrado na demolição de edifícios
{9}：{10:N2}%\n灵煞趋势：{8}{0:N2}/天\n　蕴养加成：{1}\n　天气加成：{2}\n　季节加成：{3}\n　五行加成：{4}\n　交感加成：{5}\n\n当前状态：{6}\n　{7}\n	{9}: {10:N2}%\nTendência Espiritual: {8}{0:N2}/dia\nNutrimento: {1}\nClima: {2}\nEstação: {3}\nCinco Elementos: {4}\nSintonia: {5}\n\nEstado atual: {6}\n　{7}\n
主殿正在建造...	Construindo o salão principal…
更换建筑原材料	Substituir materiais de construção
地点	Localização
删除所选择的角色。	Excluir o personagem selecionado.
特效数据	Dados de Efeitos Especiais
重载MapStory	Recarregar MapStory
变身成兽形态	Transformar-se em forma bestial
隋	Sui
(被收获)	(Sendo colhido)
打坐	Meditando
极难	Muito difícil
仅内门	Somente discípulos internos
适中	Moderado
defName=>{0} {1}_effect.sParam1 配置为空,应该配置物品类型！	defName=>{0} {1}_effect.sParam1 está vazio, deveria configurar o tipo de item!
[死亡]	[Morte]
消耗25点香火值，随机为一个物品提高1~4阶品阶，最高不超过12阶。	Custa 25 pontos de Incenso, aumenta o nível de um item de 1 a 4 níveis, com um máximo de nível 12.
在工作之时，突然心有所感	Trabalhando; de repente tem uma sensação
提升一个内门弟子的境界	Elevar o estado de um discípulo interno.
单次上传的物品最多允许 20 个	Você pode enviar no máximo 20 itens por vez.
练习护体许久，正累的气喘吁吁	Após treinar proteção por um longo tempo, está ofegante.
精品	Exquisito
与{0}({1})不能共存	Não pode coexistir com {0}({1})
只有对术法之道有足够的造诣（20级以上），才能将这部分感悟寄托于装备。	Somente com um nível adequado de compreensão sobre a Arte Mágica (nível 20 ou superior), pode-se transferir esse insight para o equipamento.
装备缺少主材料无法保存	Não é possível salvar, material principal ausente.
<font color=#888888>(无风水)</font>	<font color=#888888>(Sem Feng Shui)</font>
法宝相关	Relacionado a Artefatos
傀儡	Vaso
请选择认知	Escolha Realização
内门弟子：{0}	Discípulos Internos: {0}
耐久：{0:F0}/{1:F0}\n	Durabilidade: {0:F0}/{1:F0}\n
正在练习御剑术	Praticando maestria com espadas
功德	Virtude
精英	Elite
正在发愁今天做什么东西吃	Pensando sobre o que cozinhar hoje
指定动物活动区域	Especificar uma área para os animais.
被贪婪之念萦绕，修行速度，学习速度，心境大幅下降。角色在此状态下战斗时不舍珍宝而倍加惜命，因此御器技能，术法技能降低2级，护体技能突破极限3级。	Ao ser consumido pela ganância, a velocidade de cultivo, aprendizagem e o estado mental caem drasticamente. Neste estado, o personagem valoriza tanto seus tesouros que evita morrer a todo custo, reduzindo em 2 níveis a habilidade com artefatos e feitiços, e aumentando em 3 níveis a habilidade de proteção.
成就 ({0}/{1})	Conquistas ({0}/{1})
植物成长值增加20	Aumenta o crescimento das plantas em 20.
嗷~	Ai!
添加新故事	Criar nova história
确定删除 {0} 吗？	Tem certeza que deseja excluir {0}?
觉醒灵智	Despertar Inteligência
观察四周	Observar ao redor
听雨	Escutando a chuva
性别:{0}	Gênero: {0}
[color=#FF0000](无提升)[/color]	[color=#FF0000](Sem melhoria)[/color]
灵契	Contrato Espiritual
正心不在焉的缝纫作业中	Sewing distraidamente
刚刚吃饱喝足，正满意的拍肚子	Acabei de comer bem, batendo a barriga com satisfação
暂无数据	No Data
门派声望：{0:F0}\n声望来自于门派各个方面的行为。\n声望会影响来袭敌人的强度。\n声望会影响门派规模:\n山寨: 0\n门派: 500\n洞天: 2000	Reputação da seita: {0:F0}\nVocê ganha reputação por várias ações relacionadas à seita.\nA reputação afeta a força dos inimigos que atacam.\nA reputação afeta o tamanho da seita:\nFortaleza: 0\nSeita: 500\nParaíso: 2000
主人：{0}\n	Proprietário: {0}\n
{0}通过精湛的垂钓技术和前所未有的运气获得了{1}的称号	{0} ganhou o título de {1} por técnicas de pesca excepcionais e sorte extraordinária.
不知道在想什么，一脸呆滞	Pensando em algo aleatório, com uma expressão vazia.
仪所宽广	Espaço aberto
插入第三人称代词（他/她）	Escolher pronome de terceira pessoa (ele/ela).
[color=#FF0000][击杀模式][/color]	[color=#FF0000][Modo de Matar][/color]
【{0}】出价[{1}]	[{0}] fez uma oferta de [{1}].
选择秘体	Escolher Corpo Secreto
版本号请使用浮点数	Por favor, use números de ponto flutuante para versões do jogo.
[color=#FF0000]无阵枢[/color]	[color=#FF0000]Sem Pilar[/color]
参与动机	Motivo de Participação
[{2}]\n{3}\n参悟值：{0:F0}/{1:F0}	[{2}]\n{3}\nInspiração: {0:F0}/{1:F0}
查看小乾坤界内部，可手动取出其中物品。	Ver o interior do Mini Universo. Seus itens podem ser retirados manualmente.
阵法稳定度不足，无法布阵	Não é possível formar a formação devido à estabilidade insuficiente.
请选择一株植物	Escolha uma planta.
命名阵图	Name o plano.
技能关联:{0}	Associação de Habilidade: {0}
{0}对其施展的{1}	{0} demonstrou {1}
觉得筑基艰难，正有点灰心	Acha que o treinamento básico é difícil; está um pouco desanimado.
类型或ID不能为空！	O tipo ou ID não pode estar vazio!
卓越	Excepcional
小	Pequeno
正心无旁骛的制药作业中	Concentrado na fabricação de remédios
失败	Falhou
在这个建筑上撰写内容。	Escreva qualquer conteúdo nesta estrutura.
有家可归	Um lar para voltar
下	Abaixo
{0}尝试使用了{1}，没有效果，便放回了背包	{0} tentou usar {1}, mas não teve efeito e colocou de volta na mochila.
风水堪舆	Feng Shui
蓝布	Tecido Azul
[color=#9e6404]相关工作：[/color]\n制作衣物\n搬运衣物原材料	[color=#9e6404]Trabalho relacionado:[/color]\nFazendo roupas\nTransportando matérias-primas para roupas
太虚幻境需要先完成[基础教学-序章]才能解锁	Desbloqueie a Terra das Ilusões ao completar o [Tutorial Básico - Prólogo].
降低心境	Reduzir o estado mental
点我！	Clique em mim!
赏月	Observando a Lua
身手	Habilidade
新对话	Novo Diálogo
退出游戏	Sair do jogo
内灵气	Qi Interno
以下模组需要 {0} 作为前置模组:{1}	Os seguintes mods requerem {0} como mod pré-requisito: {1}
在手工作业间余，正小憩片刻	Fazendo trabalhos manuais; tirando uma pequena pausa
烛龙想要祈福硬币	O dragão da vela quer uma moeda de oração.
已有精怪想要吞噬该物品	Há um espírito inteligente querendo devorar este item.
正道中流	No Caminho Justo
该角色不在弥留状态	Este personagem não está morrendo.
停	Parar
天道异变模式不能使用经典模式的分享码	O modo Caos Celestial não suporta códigos de compartilhamento do modo Clássico
[color=#ff0000]下一级参悟值：{0:F0}/{1:F0}[color]\n提高道行: {3}\n{2}	[color=#ff0000]Inspiração no próximo nível: {0:F0}/{1:F0}[color]\nAperfeiçoamento: +{3}\n{2}
春	Spring
隐秘	Mistério
已供奉	Oferecido
\n[color=#FFA900][阵法真意][/color]	\n[color=#FFA900][Verdade das Formações][/color]
空白	Em branco
OnMutationConditionCheck_g_emConditionType.BrokenNeck_筑基_GongStateLevel=>{0}	OnMutationConditionCheck_g_emConditionType.BrokenNeck_Foundation_GongStateLevel=>{0}
设置种植植物的生长程度	Definir o nível de crescimento das plantas.
应天台的光芒黯淡了下来\n（正在凝聚灵石）	A luz do Altar do Eco Celestial se apagou.\n(Cristalizando Pedras Espirituais)
是否确定觉醒灵智	Tem certeza de que deseja despertar a inteligência?
拷问这个角色	Interrogar este personagem.
在锻造时，正在走神	Forged; distraído.
辩论，或是做坏事。	Debater ou fazer algo errado.
(成长中)	(Crescendo)
灵气:{0:N0}/{1:N0}\n灵宠的灵气在战斗中回复比较缓慢。当灵气为空时灵兽将会死亡，建立对应雕像可以使其重生。\n角色会从环境中吸取灵气	Qi:{0:N0}/{1:N0}\nO Qi do animal de estimação se recupera lentamente em batalha. Quando o Qi se esgota, o animal de estimação morre. Você pode construir a estátua correspondente para revivê-lo.\nO personagem absorve Qi do ambiente.
消耗25点香火值，为一个外门角色治疗所有疾病，恢复所有器官，并提高五维。	Custa 25 pontos de Incenso. Cura todas as doenças, restaura todos os órgãos e melhora os cinco sentidos para um discípulo externo.
被替换	foi substituído.
\n季节不适	\nEstação inadequada
你几乎没有了人类的情感，众生在你眼中皆无不同。你对神力的运用已达巅峰，但绝大部分普通的信仰对你已经毫无意义。	Você perdeu quase todas as emoções humanas e não vê diferença entre nenhuma forma de vida. Você dominou os poderes divinos ao máximo, mas ao mesmo tempo, a maioria das crenças comuns se tornaram sem sentido para você.
{0}此物不可通灵	Este {0} objeto não pode ser iluminado.
炼制法宝：{0}件	Artefatos Criados: {0}
灵刻	Gravação Espiritual
垂钓提竿	Pesca
[color=#FF0000](无库存)[/color]\n[color=#604343]来源：{0}[/color]	[color=#FF0000](Nenhum no inventário)[/color]\n[color=#604343]Fonte: {0}[/color]
\n并无其他特异之处	\nNão há nada de especial.
规划一片农田，并将作物设定为小麦。（灵土，沃土肥沃度较高，更适宜植物生长）	Criar um campo e definir o trigo como a cultura a ser cultivada. Solo espiritual e fértil facilita o crescimento das plantas.
法宝胚胎进度MAX	Progresso máximo da incubação do artefato
神兽灵智	Inteligência espiritual
[点击配置阵法]	[Clique para configurar uma formação]
赠送	Enviar presente
调查:{0}	Investigar: {0}
心境无暇	Estado mental imaculado
门派近期派人前往{0}可能{1}	A seita enviará membros para {0} que podem gerar {1}
\n\n<font color=#D06508>[灵植]</font>\n{9}：{10:N2}%\n灵煞趋势：{8}{0:N2}/天\n　蕴养加成：{1}\n　天气加成：{2}\n　季节加成：{3}\n　五行加成：{4}\n　交感加成：{5}\n\n当前状态：{6}\n　{7}\n	\n\n<font color=#D06508>[Planta Espiritual]</font>\n{9}: {10:N2}%\nTendência de Benção: {8} {0:N2}/d\nNutrimento: {1}\nClima: {2}\nEstação: {3}\nElemento: {4}\nSimpatia: {5}\n\nStatus: {6}\n　{7}\n
