Key	Value
落地	Land
消耗49点香火值，祖师分身下凡讲道，持续一天。(内门弟子会在选择周围的蒲团或者空地听讲)	Costs 49 Incense. The master will come down to earth to give a lecture for one day. Inner disciples will attend the lecture standing or sitting on nearby cushions.
灌顶	Enlighten
消耗9点香火值，为一名弟子灌顶，直接赐予其50000点参悟值。	Costs 9 Incense. Enlightens one disciple by immediately granting them 50k Inspiration XP.
赐器	Bestow
消耗25点香火值，获得祖师的赏赐。	Costs 25 Incense. Gain a gift from the master..
开光	Consecrate
消耗25点香火值，随机为一个物品提高1~4阶品阶，最高不超过12阶。	Costs 25 Incense. Increases an item's tier by 1-4 levels, but cannot raise an item above tier 12.
消耗25点香火值，为一个外门角色治疗所有疾病，恢复所有器官，并提高五维。	Costs 25 Incense. Cures all illnesses, restores all organs, and improves the five senses for an outer disciple.
庇护	Protect
消耗9点香火值，清除所有天气并获得庇护。	Costs 9 Incense. Clears all weather effects and grants protection.
护法赐予	Grant Guard
消耗25点香火值，赐予神国期及修行者一名护法。	Costs 25 faith to grant a guard to the Divine Realm and the cultivator.
法宝归阵	Join Formation
选择一个法宝，将其归入阵法之中。	Select an artifact and add it into the formation.
撰写内容	Write Content
在这个建筑上撰写内容，只有一次机会。	Write any content on this structure. Can only be done once.
敲钟	Toll Bell
敲响警钟,外门弟子会聚集到周围。	Toll the bell, and outer disciples will gather around.
从井里打水。	Draw water from the well.
点燃	Light
点燃烟花	Light Firework
放置物品	Place Item
选择一个物品，将其放在置物台上。	Select an item and place it on the Display.
取消放置	Cancel Placement
取消放置建造蓝图中指定的物品。	Cancel placing the selected item of the blueprint.
丢下物品	Remove
将置物台上的物品丢下。	Remove the item from the Display.
将这个建筑移动到另一个地方，这个命令会在建筑空闲后被执行。	Move this structure to another place. This order will be executed when the structure is empty.
重建	Rebuild
重新建造这个建筑。	Rebuild this structure.
采掘	Dig
采掘获取有用的材料。	Dig for useful materials.
拆除这个建筑。	Demolish this structure.
取消材料更换	Cancel material replacement
取消材料更换。	Cancel material replacement.
录入	Transcribe
录入速度与录入者的悟性和境界有关，在录入过程中，角色也会获得一些参悟。	The transcribing speed is related to the intelligence and state of the transcriber. The character will gain inspiration during the transcription.
该角色自身所学需要容量{0}，现在的藏经阁容量为{1}/{2} 不足以容纳	The character's knowledge requires {0} slots, and the current capacity of the Manual Pavilion is {1}/{2}. Unable to contain the knowledge.
查阅	Examine
查阅秘籍。	View manuals.
研习	Study
研习秘籍。	Study manuals.
选择研习弟子	Select a disciple to study
该弟子已有研习任务\n	This disciple already has a study task.\n
查看	Inspect
查看小乾坤界内部，可手动取出其中物品。	View the inside of the Mini Universe. Its items can be manually retrieved.
删除	Delete
删除该建筑。	Delete this building.
设置	Settings
RPG模式设置相关信息。	Relevant settings in RPG mode.
选择一个角色进行埋葬。	Select a character to be buried.
摧毁	Destroy
摧毁一个建筑。	Destroy a building.
重建被摧毁的建筑。	Rebuild the destroyed building.
点火	Set on Fire
使该建筑着火。纯表现。	Set the building on fire. Only for show.
使该建筑着火。	Set the building on fire.
移动建筑到指定位置	Move building to designated location.
设置交互。	Set interaction.
在这个建筑上撰写内容。	Write any content on this structure.
工作状态	Work Status
切换工作状态。	Switch Work Status.
驱动建筑	Activate Building
驱动建筑。	Activate the building.
概率调整	Adjust Chance
刷新设置	Refresh Settings
数量	Number
种族名字	Race Name
禁用	Ban
禁用这个物品,小人不会对其发起主动交互。	Ban the use of this item. Characters will not interact with it on their own.
放置	Place
将物品的一个单位放置到置物台上。	Place one item on the Display.
角色会将该道具搬运至交易区。	The character will move the item to the trade area.
熔炼	Smelt
内门弟子将会尝试将这个物品熔炼为灵石。\n每5000灵气可以熔炼为一个灵石。 如果是法宝，则法宝的品阶越高，熔炼出的灵石越多。	Inner disciples will try to smelt this item into Spirit Stones.\nEvery 5,000 Qi can be smelted into one Spirit Stone. Artifacts of higher tiers grants more Qi.
装备给与	Equip
将这个装备给与一个角色，角色会自动前来装备。	Give this equipment to a character. The character will automatically retrieve and equip it.
{0}已经学过这本秘籍了	{0} has already studied this manual.
{0}没有对应的装备槽位了	{0} cannot equip this item.
食用给与	Feed
将这个物品给与一个角色，角色会自动前来食用。	Give this item to a character. The character will automatically retrieve and eat it.
归阵	Join Formation
搬运这个法宝并将其放置到阵法之中。	Transport this artifact and place it in a formation.
安装	Erect
将这个建筑安装到地上。	Erect this structure on the ground.
这个道具似乎已经损坏了	This item seems to be broken.
秘宝认主	Claim Legacy Artifact
指定角色	Select Character
阅读	Read
阅读以领悟功法	Read to comprehend Law.
入库	Store
打开	Open
打开看看里面放的是什么	Open it to see what's inside.
删除此物品。	Delete this item.
移动到	Move To
将物品移动到指定位置。	Move item to designated location.
系统用	For System
删除此单位。	Delete this unit.
开采这个矿石	Mine this ore.
收获这个植物	Harvest this plant.
砍伐	Chop
砍伐这棵树木	Chop down this tree.
移除这个植物	Remove this plant.
蕴养	Nurture
蕴养这株灵植，调整灵植的养成趋势，并借此收获一些珍稀材料。	Nurture this spiritual plant and regulate its growth to gain rare materials.
使该植物着火。纯表现。	Set the plant on fire. Only for show.
使该植物着火。	Set the plant on fire.
仓库筛选	Filter
修改仓库储存类型	Change the inventory filter.
重新整理	Sort
重新整理仓库	Sort the inventory.
删除区域	Delete
删除这个区域	Delete this area.
种植物	Grow Plants
设置种植植物	Set what plants to grow.
选择种植物	Select a plant.
生长程度	Growth
设置种植植物的生长程度	Set the plants' growth.
选择生长程度	Select its growth.
生长度:{0:P0} 成熟度:{1:P0}	Growth: {0:P0}, Maturity:{1:P0}
归属分堂	Assign Branch
{0}已经拥有一块区域了，要替换吗？	{0} already owns one area. Replace the area?
请选择归属	Assign the branch.
{0}\n堂主：{1}\n\n专精：{2}\n{3}	{0}\nBranch Leader: {1}\n\nExpertise: {2}\n{3}
指定动物	Assign Animals
指定动物活动区域	Specify an area for animals.
炼化增补 	Refining Supplement 
炼化同源之物，以增强自身实力。	Refine objects of the same origin to enhance their own power.
自我修复 	Self-repairing 
在失去肢体后，吞食建筑材料（木料，金属锭，石块）积累修复度，当修复度积累到100后，就可以完全修复自身损失的部位。	After losing limbs, swallow building materials (timber, metal bars, stones) to accumulate repairness. When repairness reaches 100, all damaged parts will be fully recovered.
训练	Train
赞同或反对灵宠的行为，使其执行行为的权重改变。	Approve or discourage certain behaviors of your pet, influencing its preference weight values of different behaviors, thus changing how it acts.
基础信息	Basics
灵宠信息	Pet Info
选择并食用一个道具。\n角色会自动食用食物	Select and eat an item.\nThe character will automatically eat the food.
吞噬	Devour
吞噬目标物品，以强大的的肉体将其精华提炼而出。吞噬能力与格物技能等级，消化系统的淬炼程度有关。\n目前最高可吞噬[color=#990000][my_property=BodyPractice_EatItemMaxRate|{0:F2}]阶[/color]的物品。	Devour the target item, and extract the essence out of that item with a strong body. Devouring ability is related to one's Comprehension skill level and degree of Remolding of digestive system.\nCurrently you may devour [color=#990000]tier [my_property=BodyPractice_EatItemMaxRate|{0:F2}][/color] items at maximum.
选择一个道具,其他角色会将其喂给此角色。	Select an item and another character will feed it to the character.
装备道具	Equip
装备或者拾取一个道具	Equip or pick up an item
拾取一个物品，注意这可能会惹别人生气。	Pick up an item. It might anger other people.
画符	Draw
绘制一张灵符。	Draw a talisman.
将一个普通物品炼制成战斗法宝,需要[color=#FF0000]炼宝台[/color]。	Craft an ordinary item into a battle artifact. Requires a [color=#FF0000]Crafting Table[/color].
\n需要炼器等级:	\nRequires Artifact Crafting:
\n需要灵气:	\nRequired Qi:
选择要炼制的秘宝	Select a Legacy Artifact to craft.
吐纳	Breathing
前往目标地点吐纳天地之间的元气，以获得淬体所需的淬炼精华。吐纳时的季节、时间、天气、环境等均会影响吐纳获得精华的种类和效率。	Go to the target location and breath the primordial Qi between heaven and earth in order to obtain the Essence needed for Remolding. Season, time, weather and environment all have effects on the type and efficiency of Essence you are going to obtain from breathing.
炼制圣物	Craft Sacred Relic
将一个普通物品炼制成信仰圣物，一个神道修行者一生只能炼制一件信仰圣物，信仰圣物的强度与修行者息息相关，且具备持续成长的特性。需要[color=#FF0000]炼宝台[/color]。	Craft a common item into a sacred relic. A Shendao cultivator can only craft one sacred artifact in their lifetime. Its power is closely related to the cultivator's and will continue to increase. Requires [color=#FF0000]Crafting Table[/color].
召回圣物	Recall Sacred Relic
当圣物不在身上而且可以召回时，直接将其召回并装备。	Directly recall and equip the sacred relic when it is not equipped but able to be recalled.
你的信仰圣物已经遗失。	Your sacred relic is lost.
炼制一炉丹药,需要[color=#FF0000]炼丹炉[/color]。	Create an elixir. Requires an [color=#FF0000]Alchemy Furnace[/color].
\n需要炼丹等级:	\nRequired Alchemy Level:
选择要炼制的丹药	Select what elixir to create.
传授给低辈弟子符合其境界的秘籍，参悟消耗降低25%。如果是自身弟子，则再额外降低25%。\n当选择了传授多个秘籍后，传授者会逐个等待弟子参悟值足够时再进行传授。	Imparts a manual suitable to the junior disciple's state (Inspiration XP cost is reduced by 25%). For the character's disciple, the cost is reduced by another 25%.\nWhen imparting multiple manuals, the instructor will wait with imparting them until the disciple has enough Inspiration XP.
狩猎	Hunt
狩猎这个动物并进行屠宰	Hunt this animal and butcher it.
屠宰这个动物获得产物。	Butcher this animal for products.
搜索这个角色，获得他身上的道具。	Search this character to acquire items.
搬运并移动这个角色到指定地点。	Transport this character to a designated place.
埋葬这个尸体，需要选择一个空闲的墓地。	Select an empty burial ground and bury this corpse.
晋升内门	Promote
将这个筑基成功的弟子晋升到内门	This disciple have been successful in establishing their foundation. Promote them to inner disciple.
留下这个角色	Keep this character.
门派弟子数量达到上限:{0}。\n你可以扩大门派规模或者将其他弟子踢出门派。	The number of disciples has reached the cap: {0}.\nYou can increase the size of your sect or kick another disciple.
帮助	Help
为他提供帮助	Help this person.
请教	Consult
请教神秘人。	Consult the mysterious person.
劝说	Persuade
试着劝说这个人留在门派	Persuade the person to stay in the sect.
指定一个角色进行劝说	Assign a character to persuade him.
成功率:{0}\n	Success Rate: {0}\n
我们什么都不会答应你，你走吧	We won't promise you anything. Please, leave.
前往其他地方进行历练	Go and adventure somewhere else.
选择一个金丹期或以上境界的内门弟子拜师。	Select an inner disciple with Golden Core state or higher to acknowledge as master and study from them.
请选择合适的内门弟子	Please select a suitable inner disciple.
取消研习藏经阁秘籍。	Cancel studying the manuals in the Manual Pavilion.
阴神夺舍	Lesser Possession
低端夺舍方式，夺取一个无修为活物的身体。永久降低全部属性。	A basic way of possession. Possesses a living body with no spiritual power. Permanently lowers all stats.
阳神夺舍	Greater Possession
高级夺舍方式，完全夺取一个无修为活物的身体，无负面作用。	A potent way of possessing. Completely possesses a living body with no spiritual power. No negative effect.
跟随	Follow
跟随一个友方角色	Follow an ally.
取消跟随	Stop Following
取消跟随当前目标	Stop following the current target.
尝试与这个单位交流。\n处事等级及对方对门派的好感度会影响交流结果，但也不是每件事都会直接告诉你。	Try to communicate with this unit. \nYour social skills and their favor of the sect will affect the result of the communication, but they may not tell your everything.
灵魂拷问	Soul Interrogation
对弥留的角色进行灵魂拷问，尝试获得对方的秘密。\n拷问会加速角色死亡。	Interrogate the dying character, trying to know their secrets. \nInterrogation will make the character die faster.
隐匿	Hide
隐匿气息，降低被发现的概率。\n离开隐匿需要五秒。	Hide presence to lower the chance of being discovered. \nTakes 5 sec to undo hiding.
交易	Trade
与行商交易。	Trade with the merchant.
交谈	Talk
与行商交谈。	Talk with the merchant.
捕获	Catch
捕获小动物。	Catch small animals.
收养	Adopt
走走走	Go go go
转化	Conversion
灵宠觉醒	Pet Awakened
召唤灵宠	Summon Pet
让其观察一个物品、建筑或植物，来获得对应的思绪。限于其低下的灵智，同一种思绪只能通过观察并记住一条。	Order it to observe an item, building or plant to obtain the corresponding Thoughts. Due to its limited intelligence, only one Thought of each kind can be obtained through observation and memorized.
删除角色	Delete Character
删除所选择的角色。	Delete the selected character.
对话	Dialogues
设置NPC对话。	Set NPC dialogues.
将角色移动到指定位置。	Move character to designated location.
角色面向	Character Facing
调整角色面向。	Adjust character facing.
添加Modify	Add Modify.
给角色添加Modify。	Add Modify for character.
变换形态	Change Form
妖族变换形态。	Change Yaoguai form.
编辑形象	Edit Avatar
编辑角色形象。	Edit character avatar.
装备物品	Equip Item
装备或者拾取一个物品	Equip or pick up an item.
全部	All
我的蓝图	My Blueprints
万界天宫	Realms Palace
[color=#D06508][{0}][/color]已解锁\n	[color=#D06508][{0}][/color] has been unlocked.\n
请选择建筑蓝图建造地点	Select a building site for the blueprint.
[color=#ff0000]未满足蓝图建造需求地形[/color]	[color=#ff0000]Unsuitable building terrain for the blueprint.[/color]
房间最小面积为4，最大面积为400	The smallest size of a room is 4. The largest is 400.
选择建造地点	Select a building site
(按[keycode]RotBuilding[/keycode]旋转)	(Press [keycode]RotBuilding[/keycode] to rotate.)
[color=#ff0000]已达到最大拥有个数:{0}[/color]	[color=#ff0000]Has reached the maximum number:{0}[/color]
<font color=#FF0000>地点不适合</font>	<font color=#FF0000>Unsuitable Site</font>
更换建筑原材料	Replace Building Raw Material
风水:	Feng Shui:
请框选导出的蓝图范围	Drag and select the blueprint area.
尚未建立势力，无法使用势力快捷面板。	The Power panel is unavailable as you haven't established your own Power.
尚未解锁阵眼，无法使用阵法系统。	You haven't unlocked any auxiliaries. Unable to use the formation system.
选择一个目标	Select a target.
请选择一个合适的讲道地点	Select a suitable site to give a lecture.
请选择一个合适的突破地点	Select a suitable place to breakthrough.
请选择一个进行吐纳的地点	Select a location to start Breathing.
请选择一个合适的渡劫地点	Select a suitable place to survive Tribulation.
请选择一个合适的飞升地点	Select a suitable place to ascend.
请选择一个合适的入定地点	Select a suitable place to meditate.
请选择一个合适的吸灵地点	Select a suitable spot to absorb spirit.
请选择一个无修为的生物	Select a creature with no spiritual power.
请选择一个弥留的角色	Select a dying character.
请选择一具死去的身体	Select a dead body.
请选择一个可以幽淬的物品	Select an item for specter refinement.
请选择一个可以道淬的物品	Select an item that can be Tao Refined
请选择一个物品	Select an item.
请选择一个可以灵淬的物品	Select an item for spiritual refinement.
请选择一个物体(植物、矿物、建筑)	Select an object (plant, ore, structure).
请选择一个可以赋灵的物品	Select an item to endow it with spirit.
请选择一个玄牝珠	Select a Soul Pearl .
请选择一株植物	Select a plant.
请选择合适的摆放地点	Select a suitable spot to put it.
请选择一个置物台	Select a Display.
请选择要装备的物品	Select an item to equip.
请选择要夺取的道具	Select an item to take.
请选择要吃掉的道具	Select an item to eat.
请选择要吃掉的材料	Select a material to consume.
请选择要吃掉的建材	Select a building material to consume.
请选择要吞噬的道具	Select an item to devour.
请选择要炼制的道具	Select an item to refine.
请选择一个空闲的炼宝炉	Select an empty Crafting Furnace.
请选择一个道具	Select an item.
请选择一个法宝	Select an artifact.
请选择一张符纸	Select a piece of talisman paper.
请选择一个无修为的同种族角色	Select a character of the same race with no spiritual power.
请选择一个无修为的异性同种族角色	Select a same-race character of the opposite-sex with no spiritual power.
请选择一个角色	Select a character.
请选择神国期及以上境界的神道修行者	Select a pantheon cultivator in the divine or higher state.
请选择一个无修为的角色/弥留中的角色/精怪	Select an uncultivated character/dying character/Sentient Spirit
请选择一个无修为的角色	Select a character with no spiritual power.
请选择目标点	Select a destination.
请选择攻击目标	Select a target to attack.
请选择一个要传授的对象	Select a target to impart knowledge on.
请选择一个释放的目标	Select a target to cast.
请选择一个空的墓地	Select an empty burial ground.
请选择一个空闲的丹炉	Select an empty alchemy furnace.
请选择需要灌顶的内门弟子	Select an inner disciple to enlighten.
请选择一个物品或者实体	Select an item or a tangible entity.
请选择一本秘籍	Select a manual.
请选择一个要被吞噬的物体	Select an item to devour.
请选择一个要埋葬的角色	Select a character to be buried.
请选择一处水域	Select a water area.
这将会打断当前工作，确认立即进行突破吗？	Doing so will stop the current work. Do you want to breakthrough?
瓶颈突破	Breakthrough
这将会打断当前工作，确认立即进行渡劫吗？	Doing so will stop the current work. Do you want to survive Tribulation?
道行天劫	Attainment Tribulation
寿元天劫	Lifespan Tribulation
多次吞食	Repeated Devouring
重复{0:N0}次	Repeat {0:N0} times
多次道淬	Tao Refine many times
多次幽淬	Multiple Specter Refinement
多次灵淬	Multiple Spiritual Refinement
迟迟没有护法降临,可能不会来了。	The guard has not yet descended and probably will not come here.
护法[color=#{3}][{0}·{1}][/color]降临并答应为{2}提供庇护！\n{4}	Guard [color=#{3}][{0} {1}][/color] descended and promised to shelter {2}!\n{4}
护法[color=#{3}][{0}·{1}][/color]降临，因{2}已有同类庇护，所以拒绝了请求。	Guard [color=#{3}][{0} {1}][/color] descended, but {2} was already under the protection of another guard of the same type, so they refused the request.
{0}获得{1}点信仰	{0} obtains {1} beliefs.
旧的傀儡将会被替换掉，确定要继续吗？	The old vessel will be replaced. Do you want to continue?
确定要对{0}施展吗？这将会导致死亡。	Do you want to use {0}? This will lead to certain death.
凝珀之术	Soul Binder
确定要对{0}施展吗？这将会导致它永远失去灵性。	Are you sure you want to use it on {0}? This will cause it to lose its Blessing forever.
确定要夺舍{0}吗？	Are you sure you want to possess {0}?
攻击目标为非敌方单位，确定要发起攻击吗？	The target is not an enemy. Do you want to attack anyway?
信仰圣物一生只能炼制一次，确定要使用[{0}]炼制吗？	Sacred Relic can only be crafted once in a lifetime. Do you want to use [{0}] to craft?
多次画符	Multiple Talisman Drawing
修炼速度停滞，无法入定。	Unable to meditate as cultivation has stagnated.
寿命不足，无法入定。	Cannot meditate due to insufficient lifespan.
选择入定时长	Select how long to meditate.
时长:{2}\n消耗寿元:{0:N0}/{1:N0}   消耗精元：{5}{3:N0}{6}/{4:N0}	Duration: {2}\nLifespan Cost: {0:N0}/{1:N0} Stamina Cost: {5}{3:N0}{6}/{4:N0}
没有可以传授的秘籍或者参悟	No available manual or inspiration.
参悟经验：{0:F0}/{1:F0}\n	Inspiration XP: {0:F0}/{1:F0}\n
\n提高道行：{0}\n	\nIncrease Attainment: {0}\n
分类:{0}\n	Category: {0}\n
参悟经验：{0:F0}/{1:F0}	Inspiration XP: {0:F0}/{1:F0}
\n[color=#ff0000]境界不够({0}/{1})[/color]	\n[color=#ff0000]Too low State ({0}/{1})[/color]
\n[color=#ff0000]仅限自行领悟[/color]	\n[color=#ff0000]Applicable only for one's self.[/color]
\n提高道行：{0}	\nAttainment: {0}
你选择了传授多个秘籍，传功者会逐个等待弟子参悟值足够时再进行传授。	You have selected multiple manuals. The instructor will wait until the disciple has enough Inspiration XP to impart them.
请选择秘籍	Please select manuals.
该角色正在被施展神通	This character is performing a miracle.
该角色不能作为目标	This character cannot be targeted.
该角色已经失去珀了	This character has lost soul gem.
不适合或者已被占用	Unsuitable or occupied.
地点不可达	Unreachable location.
该物体没有灵气	This object has no Qi.
无法蕴养	Unable to nurture.
不是法宝	Not an artifact.
没有多余的个数	No excess.
该物品不能食用	This item is not edible.
暂时无法吞噬品阶大于{0:F2}的物品	Unable to devour items with tiers higher than {0:F2} at the moment.
无法炼化该类型的物品	Unable to refine this type of items.
没有炼化物品的能力	Unable to refine items.
无法吞食该物品	Unable to devour this item.
没有吞食建筑材料的能力	Unable to devour building materials.
不能放置在此处	Cannot be placed here.
放置物品到置物台	Place item on the Display.
该物品正在被使用	This item is being used.
该物品已经不能开光了	This item cannot be consecrated anymore.
找不到物品[劫灰]	Cannot find item [Tribulation Ashe]
当前品阶：{1} 道淬成功率：{0} {2}	Current Tier: {1} Tao refine success Rate: {0} {2}
[color=#FF0000](无提升)[/color]	[color=#FF0000](No improvement)[/color]
该物品不能被灵淬了	This item cannot be spiritually refined.
找不到物品[灵珀]	[Spirit Soul Gem] not found.
灵淬成功率：{0}	Spiritual Refinement Success Rate: {0}
找不到物品[幽珀]	[Anguish Soul Gem] not found.
当前品阶：{1} 幽淬成功率：{0} {2}	Current Tier: {1} Specter Refinement Success Rate: {0} {2}
该物品没有灵气	This item has no Qi.
该物品不是玄牝珠	This item is not a Soul Pearl .
该物品不能作为赋灵对象	This item cannot be endowed with spirit.
该植物正在被使用	This plant is being used.
不能装备或者已被锁定	Cannot equip or is locked.
外门弟子不能装备该物品	Cannot be equipped by Outer Disciples
体修不能装备该物品	Physical cultivators can't equip this item.
这个秘籍已经学会了	This manual has been imparted.
秘宝需要认主后才可以被装备	A Legacy Artifact can only be equipped after being claimed.
已经被其他角色绑定	Is soulbound to another character.
性别不合适	Inappropriate gender.
没有对应的装备槽位了	There are no empty slots for this equipment.
当前装备命令太多	Too many equipping orders.
背包格已满	Full slots.
物品被锁定	Locked item.
不是内门弟子	Is not an inner disciple.
不能传给这个角色	Unable to give it to the character.
只能传授给低代弟子	Can only be imparted to a junior disciple.
不能传给比自己境界高的弟子	Cannot be given to a disciple with a higher state than the character itself.
该角色正忙	This character is occupied.
兽形态的弟子无法被传授	Disciples in beast forms are unable to receive teachings.
该角色不能再次作为目标了	This character cannot be targeted anymore.
该角色已经淬体过了	This character has been remolded.
该对象不能被凝珀	This target cannot be condensed into a Soul Gem.
该角色不能作为夺舍目标	This character cannot be set as a target for possession.
该角色不能被吸灵	This character's spirit cannot be absorbed.
该角色不在弥留状态	This character is not dying.
角色已经死亡	This character is dead.
该单位不能作为目标	This unit cannot be targeted.
该对象不能被攻击	This target cannot be attacked.
不能作为此技能的对象	Cannot be targeted by this skill.
该物品不能用于炼制	This item cannot be refined.
没有空闲的个数	All are occupied.
成功率:{0} 灵气:{1}	Success Rate: {0}Qi: {1}
灵气不足:{1}({2:N0}) 炼制成功率:{0}	Insufficient Qi: {1} ({2:N0}) Refinement Success Rate: {0}
成功率:{0} 灵气:{1} 心境:{2}	Success Rate: {0} Qi: {1} Mental State: {2}
不能用来炼宝	Unable to be used for artifact crafting.
该建筑正忙	This building is occupied.
该物品不能用于绘制符咒	This item cannot be used to draw a talisman.
不能用来炼丹	Cannot be used for alchemy.
不能用来埋葬	Cannot be used to bury.
已经被使用	Has already been used.
这个秘籍已经录入了	This manual has been transcribed.
这个秘籍正准备录入	This manual is ready to be transcribed.
这个秘籍已有录入命令	This manual has been ordered to be transcribed.
该秘籍已被锁定	This manual has been locked.
该秘籍无法被录入	This manual cannot be transcribed.
藏经阁没有足够的道行	The Manual Pavilion does not have enough attainment.
已有精怪想要吞噬该物品	There is Sentient Spirit that wants to devour this item.
此处已经有人占用，无法垂钓	This place is fished by others
无法记下更多的片段	Unable to memorize any more shards.
是否确定记忆该思绪片段，记忆后将无法放回。	Are you sure you want to memorize this Thought Shard? You will not be able to put it back later.
是否确定删除该思绪片段，删除以后无法恢复。	Are you sure you want to delete this Thought Shard? You will not be able to recover it later.
当前状态无法思考	Unable to Think under the current status.
{0}正在觉醒灵智，无法思考。	{0} is awakening intelligence, unable to Think.
是否确定开始思考，该次思考将不会产生任何思绪，并将清除所有未记忆的思绪片段	Are you sure you want to start Thinking? This Thinking will not generate any Thoughts, and will cause all unremembered Thought Shards to be cleared.
此次思考将消耗所选思绪片段，产生{0}：{1}{2}，并清除所有未记忆的片段。是否确定？	This Thinking will consume the selected Thought Shards, generate {0}: {1} {2}, and clear any unremembered shards. Confirm?
（已被使用，再次使用属性将不会叠加）	(Already used, repeated usage will not stack up the stats)
{0}\n{1}次思考后遗忘	{0}\nForgotten after {1} times of Thinking
（效果已存在）	(Effect already exists)
{0}次思考后遗忘	Forgotten after {0} times of Thinking
清空已选择的思绪片段	Clear selected Thought Shards.
将该思绪片段加入思考	Add this Thought Shard into Thinking
正在思考	Thinking
思考中，剩余{0:N0}秒	Thinking, {0:N0} sec remaining
思绪片段({0}/{1})	Thought Shard ({0}/{1})
记忆({0}/{1})	Memories ({0}/{1})
{0}\n[color=#FF0000]<ti tip='阵法每秒消耗灵气大于阵眼灵气的0.5%'>以下角色负担较大：\n{1}</ti>[/color]	{0}\n[color=#FF0000]<ti tip='Qi cost per sec of this formation is more than 0.5% of the auxiliary character's Qi'> The following character will be under stress: \n{1}</ti>[/color]
阵枢角色未设置，无法布阵	Unable to form the formation for no character has been selected as the pillar.
阵法稳定度不足，无法布阵	Unable to form formation due to insufficient stability.
选择阵法人选	Select characters for the formation.
{0}\n倍率：{1:N2}	{0}\nRate: {1:N2}
飞升：{0:F0}人	Characters Ascended: {0:F0}
历练：{0:F0}次	Adventures: {0:F0}
炼丹：{0:F0}次	Alchemy: {0:F0}
炼宝：{0:F0}次	Artifacts Crafted: {0:F0}
画符：{0:F0}次	Talismans Drawn: {0:F0}
击杀生物：{0:F0}个	Creatures Killed: {0:F0}
击杀修行者：{0:F0}个	Cultivators Killed: {0:F0}
制作食物：{0:F0}种	Food Created: {0:F0} types
稀有艺术品：{0:F0}个	Rare Art: {0:F0}
说服成功：{0:F0}次	Successful Persuasions: {0:F0}
习得秘籍：{0:F0}本	Manuals Learned: {0:F0}
弟子死亡：{0:F0}个	Deceased Disciples: {0:F0}
内门弟子死亡：{0:F0}个	Deceased Inner disciples: {0:F0}
夺舍：{0:F0}次	Possessions: {0:F0}
入定：{0:F0}秒	Meditation: {0:F0} sec
搜魂大法：{0:F0}次	Soul Searches: {0:F0}
夺取寿命：{0:F0}秒	Lifespan Stolen: {0:F0} sec
炼魂：{0:F0}次	Souls Refined: {0:F0}
摄神御鬼：{0:F0}次	Souls Taken: {0:F0}
炼化尸体：{0:F0}	Corpses Refined:{0:F0}
献祭：{0:F0}次	Sacrifices: {0:F0}
魂体寄生：{0:F0}次	Souls Possessed: {0:F0}
获取镇派法宝：{0:F0}个	Greater Artifacts: {0:F0}
该操作将会清空您的所有成就和数据，且不可回退。确认继续吗？	This will delete all your data statistics and achievements .Are you sure to continue?
\n进度：{0:F0}/{1:F0}	\nProgress: {0:F0}/{1:F0}
成就 ({0}/{1})	Achievements ({0}/{1})
已拥有	Owned
未拥有	Unavailable
图鉴进度：{0}/{1}	Encyclopedia Progress: {0}/{1}
{0}\n最大重量：{1:f1}斤\n捕获数量：{2}	{0}\nMax Weight: {1:f1} kg\nCaught Fish: {2}
灵智碎片已满，无法再继续添加	Intelligence Shard full, unable to add more.
无法启智	Unable to awaken intelligence.
精元容量不足以开启灵智	Unable to awaken intelligence due to insufficient Stamina.
灵智碎片不足以开启灵智	Unable to awaken intelligence due to insufficient Intelligence Shards.
当前状态无法开启灵智	Unable to awaken intelligence under the current status.
门派人数已达上限，无法启智	Maximum sect population has been reached. Unable to awaken intelligence.
灵智碎片	Intelligence Shard
形成了新的{0}：{1}	Formed new {0}: {1}
在分别形成{1}，{2}，{3}以后，一块新的{0}产生了	After forming {1}, {2} and {3} respectively, a new {0} has been generated.
请输入蓝图名称	Enter a name for the blueprint.
修改蓝图信息	Modify blueprint information
屋顶	Roof
地板	Floor
新建建筑蓝图	Create new building blueprint
选择精华	Select Essence
{0}\n基础值: {1}\n提升率：{2:P3}\n额外加值：{3}	{0}\nBase value: {1}\nIncrease percentage: {2:P3}\nBonus value: {3}
\n[color=#990000](主动释放时灵气穿透会提高到3倍)[/color]	\n[color=#990000]Qi barrier penetration increases by 200% when actively released.[/color]
{0}(未修成)	{0} (Unfinished)
精元	Stamina
{0}前无法淬炼{1}	Unable to remold {1} before {0}.
精元:\n{2}{0}/{1:F0}{3}	Stamina:\n{2}{0}/{1:F0}{3}
{0}({1}级){2}	{0}(Lv {1}){2}
 [失去]	 [Lost]
{0}({1})\n完整度：{2:P2}	{0}({1})\nIntegrity: {2:P2}
这是你的第一次进行淬体标签选择。在这之后，当淬体结果只有基础百炼标签可选时，系统会自动进行选择，本窗口将不再弹出。	This is your first time to make a Remold label selection. In the future if there are only basic Tempered labels to choose from in Remold results, the system will automatically make a selection, and this window will no longer pop up.
确定要将[{0}]淬炼到[{1}]上吗?	Are you sure you want to remold [{0}] onto [{1}]?
淬体[{0}-{1}]	Remold[{0}-{1}]
已有效果({0}/{1})	Available Effects({0}/{1})
所有效果({0}/{1})	All Effects({0}/{1})
