ID	Name	Desc
200006	Reclaimer	Quando [NAME] atingiu a idade adulta e descobriu que não havia o suficiente para comprar uma casa, desistiu desse sonho e decidiu reivindicar terras. [NAME] gostou de encontrar coisas raras e sem valor e mentir para [ITS] os pais sobre o valor. [NAME] formaram uma aliança com outros recuperadores e caminharam juntos nesta Lei.
200007	Rich Boy	[NAME] é o filho mais velho de um nobre estrangeiro e [NAME] tornou-se arrogante devido ao quão bem a família [ITS] estava. [NAME] recebeu uma boa educação e exibiu talento em arte e arquitetura.
200008	Foreign Treeman	[NAME] aprendeu sobre arquitetura oriental durante um bate-papo uma vez e ficou intrigado devido ao [ITS] intenso interesse em arquitetura. Com a ajuda da família [ITS], [NAME] veio para a Planície Central para estudar a junta de encaixe e espiga.
200009	Child Leader	Desde tenra idade, ficou claro que [NAME] era incrivelmente talentoso, mas este não usava força para intimidar os outros. [NAME] tinha um senso de justiça e confiança nos outros e se tornou o líder das crianças da região.
200010	Caravan Guard	Baseando-se em proezas marciais, [NAME] tornou-se guarda da casa nas proximidades e foi recebido em uma associação de guardas. Embora [NAME] não tenha recebido muito em termos de reconhecimento, mas este continuou a treinar e aspirava a progredir na hierarquia da associação.
200011	Peasant Girl	[NAME] morava no campo com [ITS] avó, pois [ITS] os pais estavam envolvidos em negócios por longos períodos de tempo fora da área. [NAME] sempre teve um grande interesse pela natureza.
200012	Farming Expert	A avó de [NAME] ensinou à criança tudo sobre agricultura e pecuária. \nGraças a uma profunda compreensão de animais e plantas, não importa se eram colheitas, gado ou aves, [NAME] sempre mantinha as coisas em ordem na medida em que mesmo a colheita não era grande coisa.
200013	Abandoned	Quando [NAME] nasceu, houve uma terrível inundação que coincidiu com o nascimento da criança. [NAME] fez os outros aldeões pensarem que a criança não era auspiciosa, então [ITS] o pai pegou [ENHIM] e deixou [ENHIM] nas montanhas como resultado.
200014	Black Market Broker	Quem sabe de onde veio toda a sorte, mas [NAME] permaneceu vivo de alguma forma. Os frágeis [NAME] usaram alguma engenhosidade e ganharam a vida no mercado negro e começaram a entender: As pessoas, não importa onde morem, mantêm-se ocupadas para seu próprio benefício e felicidade.
200015	Unknown Identity	[NAME] não conseguia se lembrar de [ITS] cidade natal nem quando a pessoa começou a se lembrar de nada, então [NAME] viajou no carrinho [ITS] como quisesse.
200016	Alcoholic Businessman	[NAME] adora colecionar coisas estranhas e guardá-las no carrinho [ITS] e vendê-las para estranhos sortudos. O hobby de [NAME] é beber. Na [ITS] pessoa [NAME] tem uma mini caixa de armazenamento na qual esta carrega os meios de [ITS] subsistência: um ábaco e um pouco de álcool.
200017	Only Daughter	[NAME] nasceu em uma família rica e essa filha era amada por toda a família e eles fizeram o possível para criar [ENHIM] direito. [NAME] assumiu o enorme fardo de viver de acordo com [ITS] as expectativas dos pais desde tenra idade.
200018	Super Idol	Quando [NAME] atingiu a maioridade, este procurou viver em Seascape, mas a vida era difícil. Por acaso, [NAME] se juntou a uma trupe por frustração. [NAME] era introvertido e sempre exibia emoções pessimistas, mas apesar de tudo isso era bastante gentil e tenaz. [NAME] nunca deixe as dificuldades diminuírem [ENHIM] facilmente. Com a ajuda de parceiros, [NAME] fez um nome no Seascape.
200019	Abandon Baby	[NAME] foi deixado em um matagal nos arredores da cidade quando ainda jovem e por acaso foi pego por alguns ladrões de túmulos que levantaram [ENHIM]. Anos cercados por ladrões de túmulos inculcaram impressionantes habilidades de ladrão em [ENHIM]. Uma vez que a andorinha aprendeu a voar as coisas foram desaparecendo o tempo todo do esconderijo da gangue de ladrões de túmulos.
200020	Cat Burglar	Depois que [NAME] cresceu, ficou difícil acompanhar [ENHIM]. Mas, [NAME] com certeza adorava rastejar por todos os lugares altos. [NAME] podia ser visto por toda a cidade em cima das casas e até se deparava com algum dinheiro escondido de tempos em tempos.
200021	Child with a Dream	[NAME] tinha um olho para a justiça desde tenra idade. Quando [NAME] começou a entender as coisas, este teve a sorte de conhecer um ancião famoso. O ancião foi contagiado por [ITS] bravura e prometeu manter [ENHIM] ao seu lado e ensinar [ENHIM]. E assim, o jovem pisou na Lei para realizar o sonho [ITS].
200022	Free Constable	Depois que [NAME] cresceu, ele se tornou um policial como o mais velho, mas depois de algumas realidades inevitáveis, o sonho profundamente sentido tornou-se um fantasma. A relação com o ancião também foi rompida. E assim ele se tornou um policial livre, usando sua própria mão para proteger Seascape.
200023	Outer Reincarnation	[NAME] caiu na terra de fora do céu. Infelizmente, o ângulo da descida estava errado, então a missão sagrada foi esquecida no momento do impacto.
200024	Teahouse Storyteller	[NAME] tornou-se contador de histórias da casa de chá quando adulto. As obras escritas por este receberam elogios de todos que as ouviram. Infelizmente, essa pessoa tendia a procrastinar, então toda vez que o público reclamava, [NAME] prevaricava dizendo logo, logo. Foi o suficiente para dar nos nervos das pessoas.
200025	Math Wizard	[NAME] era brilhante desde tenra idade e excelente em calcular números na cabeça [ITS]. [IT] nunca se prendeu a convenções triviais desde tenra idade e por isso foi um gênio dissidente. [NAME] gostava muito de lutar com problemas difíceis e se orgulhava de vencê-los. Como resultado, [NAME] tornou-se conhecido como um mago da matemática a quilômetros de distância.
200026	Game Sage	[NAME] foi uma criança de sorte que lentamente se tornou um sábio do jogo para a capital. Quando [NAME] jogava uma partida de xadrez, este sempre se preparava para um dia chuvoso durante todo o jogo ou faria um milagre em uma situação perigosa.
200027	Sky Mender	Obrigado jogador [color=#D06508]子非鱼[/color] por toda sua ajuda durante os testes do jogo. Com olhos de falcão, ele encontrou vários bugs no jogo e fez contribuições impressionantes que ajudaram a melhorar o jogo.
200028	Sky Mender	Obrigado jogador [color=#D06508]周公子[/color] por toda sua ajuda durante os testes do jogo. Certa vez, ele passou vários dias sem dormir para testar o jogo e apresentou algumas sugestões cruciais sobre valores numéricos. Sua contribuição para o jogo é excelente para dizer o mínimo.
200029	Sky Mender	Obrigado jogador [color=#D06508]其实不是我[/color] por toda a sua ajuda durante os testes do jogo. Ele foi contra o destino e pegou o discípulo Yuan Ruoxue que havia sido encontrado em falta e os treinou até o rapé, formou o Núcleo Dourado de primeira linha e completou um empreendimento heróico terminando todas as Leis com proficiência, fornecendo uma contribuição notável para a melhoria da o jogo.
200030	Sky Mender	Obrigado jogador [color=#D06508]一丝不狗[/color] por toda sua ajuda durante os testes do jogo. Ela forneceu ao jogo uma narração valiosa e também deu muitas idéias valiosas sobre como desenvolver os elementos agrícolas, que juntos forneceram uma excelente contribuição para a melhoria do jogo.
200031	Sky Mender	Obrigado jogador [color=#D06508]lsprotoss[/color] por toda a sua ajuda durante os testes do jogo. Ele forneceu muito suporte em relação à metafísica e à literatura, além de ajudar na otimização do desempenho do jogo, o que, em conjunto, forneceu uma excelente contribuição para a melhoria do jogo.
200032	Sky Mender	Obrigado jogador [color=#D06508]风之海[/color] por toda sua ajuda durante os testes do jogo. Ele forneceu uma grande ajuda para ajustar os valores numéricos desde o início, o que proporcionou uma excelente contribuição para a melhoria do jogo.
200033	Sky Mender	Obrigado jogador [color=#D06508]lsprotoss[/color] por toda a sua ajuda durante os testes do jogo. Ele deu ao jogo novas perspectivas graças à sua pesquisa sobre as Leis das seitas do mal, que forneceram uma excelente contribuição para a melhoria do jogo.
200034	Deadly Artist	Depois de crescer, [NAME] tornou-se um artista conhecido cujos trabalhos criaram um fluxo interminável de clientes. No entanto, muitas vezes havia pessoas que tinham exigências ridículas, o que incomodava [NAME] sem fim. \nEntão, [NAME] praticou artes marciais incessantemente. Se aqueles que tinham exigências demorassem uma milha se lhes dessem uma polegada, este tiraria sua vida ali mesmo.
200035	Tortoise Keeper	Depois de crescer, [NAME] tornou-se um guardião de tartarugas. Criar tartarugas por tantos anos fez [ITS] andar cada vez mais devagar. Como resultado, outros detestaram [ENHIM].
200036	Hot-blooded Girl	[NAME] era brilhante desde a infância e tinha uma ambição notável apesar de ter nascido menina e estava bem ciente desse fato. Isso a tornou muito diferente das outras garotas, também a imbuiu de um carisma único.
200037	Swordswoman	Depois de crescer, [NAME] perseguiu seu sonho e se tornou um espadachim viajante. As sensibilidades de [NAME] eram delicadas e sensíveis e por isso ela foi capaz de sentir o sofrimento dos outros e tornou-se amiga deles para que pudessem esquecer seu sofrimento. Isso fez [ENHIM] muitos bons amigos em todo o reino e uma reputação para arrancar.
200038	Phoenix Prodigy	Ouviu-se pela videira quando [NAME] foi dito que havia uma fênix colorida vista com uma centena de pássaros acompanhando-a. No entanto, depois que [NAME] cresceu, ela descobriu que isso era um assunto trivial que não valia a pena discutir. \nNo entanto, [NAME] exibiu um dom surpreendente desde tenra idade: ela era brilhante além de comparação e ótima em aprender. Isso a fez acumular uma vasta riqueza de conhecimentos ainda jovem.
200039	Traverser	[NAME] tinha sido uma pessoa comum no Catai, mas o Livro das Mutações fez [ENHIM] atravessar para este mundo. Devido ao conhecimento do presente, então depois de atravessar para este mundo,[NAME] exibiu visão, modos de pensar e um temperamento que eram deslumbrantes para os deste mundo. Todos que conheceram [ENHIM] presumiram que este deveria ser um Imortal por quão perfeito [NAME] parecia ser.
200040	Proletariat Girl	Os pais de [NAME] eram ambos membros do proletariado, naturalmente este também o era. Não era nada de especial em Cathay, [NAME] era como a maioria das garotas de sua idade. Uma vida de pobreza imbui [ENHIM] de um espírito tenaz e uma impressionante vontade de lutar.
200041	Traverser	[NAME] tinha sido uma pessoa comum no Catai, mas o Livro das Mutações fez [ENHIM] atravessar para este mundo. A dura existência de plebeus na sociedade feudal comoveu visivelmente [ENHIM]. [NAME] decidiu utilizar [ITS] o conhecimento da agricultura moderna para melhorar este mundo.
200042	Taiyi Disciple	Depois que [NAME] cresceu, a sorte reuniu a oportunidade de se tornar um discípulo externo da Seita Taiyi. Embora ainda não seja capaz de cultivar técnicas imortais, mas anos na Seita forjaram um físico forte.
200043	Breadwinner	[NAME] nasceu em uma família abastada, mas houve uma reversão na sorte mais tarde e seus pais acabaram se divorciando. E assim a comida dos plebeus estava no cardápio enquanto crescia. A vida de arrimo de família incutiu uma compreensão de como tratar as pessoas, mas também imbuiu uma personalidade otimista, embora excêntrica. Toda vez que o sol se punha, ele olhava para a direção em que a família estava indo e se lembrava do tempo que nunca poderia recuperar.
200044	Traverser	Depois de crescer, as condições familiares de [NAME] melhoraram lentamente e ele até foi aceito em uma universidade de medicina. Mas assim que ele completou vinte anos, ele foi sequestrado por três brutos e trazido a este mundo. Sua existência discreta fez com que nenhuma alma percebesse que ele havia desaparecido. \nNesse novo mundo, ele buscou uma vaga em uma clínica médica e provocou bastante comoção graças à sua capacidade de confiar em seus conhecimentos médicos modernos.
200045	Born to Plunder	Mil anos atrás, quando o progenitor da Seita Taiyi ascendeu, ele previu que um grande desastre aconteceria à seita mil anos depois. O progenitor fez um grande esforço para fazer a previsão e deixou uma bandeira de seda para trás. Mil anos depois, o Discípulo da Seita Taiyi descobriu o bebê abandonado profetizado e o trouxe de volta para a Seita. \nDepois que [NAME] veio para a Seita Taiyi, descobriu-se que esta era naturalmente defeituosa e, portanto, não tinha como se envolver na Prática. Por décadas, os anciãos tentaram pensar em uma maneira, mas foi em vão.
200046	Good for Nothing	Embora o corpo defeituoso tenha cortado o caminho de [NAME] para se tornar um Imortal, mas este não desistiu, por quarenta anos o esforço foi sustentado. Eventualmente, tornou-se uma piada, embora [NAME] já tivesse se acostumado a isso. \nO que ninguém sabia era que o esforço de [NAME] não foi em vão. No dia em que a Seita fosse destruída, [NAME] finalmente consertaria [ITS] a falha e seria capaz de sentir o Qi. Parece que a antiga profecia se tornou realidade.
200047	Traditional Doctor	[NAME] nasceu numa família que praticava a Medicina Tradicional Chinesa, embora não estivesse disposto a assumir esta bandeira devido ao seu grande amor pela música.
200048	Traverser	Depois de crescer, [NAME] tornou-se obcecado por Anime e Gundam, mas acabou ensinando música para viver. Muitos anos de atuação cultivaram um alto nível de apreciação pela arte. Montar modelos de plástico por tanto tempo também lhe deu uma destreza extraordinária. Uma noite, [NAME] ficou até tarde colando modelos e morreu de repente. Quando [NAME] acordou, descobriu que estava em um mundo estranho. [NAME] confiou em suas habilidades artísticas e artesanais para ganhar a vida.
200049	Reincarnated Beast	Antes de [NAME] nascer, [ITS] a mãe sonhava com uma fumaça preta com uma fera estranha dentro. Quando criança, ficou claro que [ITS] a força era incomparável e [ITS] a bravura extraordinária.
200050	Volunteer Leader	[NAME] não se contentava com uma vida comum. Depois de atingir a maioridade, ele se juntou a um exército de voluntários e acabou se tornando o líder graças à sua extraordinária habilidade. Uma vez eles foram emboscados por uma facção rebelde e mal conseguiram sair vivos.
200051	Divine Intervention	[NAME] nasceu em uma família que era bastante abastada. [NAME] exibiu uma sorte incrível desde tenra idade. Ele sempre parecia conseguir qualquer carta que precisasse enquanto jogava. Tantos anos jogando o fez ficar careca em tenra idade.
200052	Traverser	[NAME] tornou-se um designer de jogos quando adulto. Um raio caiu tarde da noite enquanto trabalhava horas extras. Em um flash [NAME] tinha atravessado para um novo mundo. \nA travessia teve efeitos negativos na saúde de [NAME], embora sua clareza mental tenha melhorado como resultado. Neste novo mundo, [NAME] teve que confiar em sua Inteligência para sobreviver.
200053	Unlucky	A cidade natal de [NAME] foi destruída por uma guerra entre seitas justas e más. [NAME] e [ITS] os pais foram forçados a sair da cidade pela guerra. \nPara escapar da cruel realidade, o pai de [NAME] se perdeu no jogo, e até vendeu [NAME] para a casa de jogo.
200054	Destitute	Nas mãos do dono da casa de jogo, [NAME] foi revendido várias vezes até acabar nas mãos de uma Seita do Mal que usou [ENHIM] como objeto de experimentos. Um dos experimentos saiu pela culatra e [NAME] acabou sendo jogado em uma vala comum. \n[NAME] teve muita sorte, pois este acabou cego de um olho, mas escapou com [ITS] vida. Além do mais, algumas mudanças estranhas ocorreram no corpo [ITS] devido aos experimentos.
200055	Immortal Dream	Houve um fenômeno estranho no céu quando [NAME] nasceu. Quando [NAME] tinha cinco anos, ele sonhou que um Imortal havia lhe ensinado uma técnica secreta. Após o fato, [IT] descobriu que ele tinha um talento incrível, ele podia criar ferramentas e brinquedos complicados.
200056	Master Craftsman	Depois de crescer, [NAME] tornou-se um renomado mestre artesão e sempre se lembrou desse sonho de quando era jovem. Ele sabia que havia um novo mundo fora daquele que as pessoas normais experimentam. Esse mundo certamente continha verdadeiras técnicas de Criação de Artefatos. Era isso que ele ansiava.
200057	Extraterrestrial	Embora ele não seja um grande guerreiro, bem, ele é melhor do que um grande guerreiro, mas, independentemente, ninguém sabe realmente de onde ele veio, apenas que ele esteve em muitos lugares, conheceu muitas pessoas e colocou muitas coisas de volta na lei justa. Também parece que ele resolveu muitos problemas e algumas pessoas pareciam se lembrar depois do fato de que ele usou alguns gestos semelhantes a pedra, papel, tesoura. Ele passou por mudanças imprevisíveis e derrotou muitos inimigos. Hoje, ele chegou a um mundo totalmente novo. O que poderia estar esperando por ele...?
200058	Star Charts	Não importa onde esteja, você deve encontrar o caminho de casa no final. Viajando pelo espaço, perdido no tempo, esse camarão ainda não desistiu de si mesmo e adora ajudar os outros. Este até sacaria uma lâmina para ajudar os outros. O camarão tenta permanecer fiel a si mesmo, enquanto procura um caminho para casa. Descobrindo o segredo das Cartas Estelares de Hetu Luoshu, entendeu o verdadeiro significado por trás de tudo e embarcou resolutamente na jornada.
200059	Born amongst Warriors	[NAME] cresceu entre um bando de guerreiros e ouviu sobre todos os acontecimentos no mundo do nobre guerreiro. [NAME] estudou todo tipo de conhecimento relacionado à batalha, cavalaria ou justiça. [NAME] ganhou habilidade estudando nesse tipo de ambiente e passou a entender que não há surpresas no mundo.
200060	Dependable	Depois de crescer, [NAME] viajou pela terra, registrando escrituras e defendendo o cavalheirismo. [NAME] entendia como as coisas funcionavam e conseguia distinguir o branco do preto. [NAME] escreveu sobre o mundo com a caneta, procurou trazer a ordem com a espada e lentamente ganhou um nome. Embora nos assuntos humanos o dragão veja a cabeça e não a cauda, ​​quando as pessoas precisam de ajuda, [NAME] está lá para resolver a confusão e dar conselhos.
200061	Reincarnated Beast	[NAME] era originalmente um peixe dourado nadando pelos céus, 10 milhões de anos de prática cultiva o espírito. Para experimentar o enrolamento mortal, [NAME] abandonou seu corpo divino e reencarnou como humano. \nDesde jovem, ficou claro que [NAME] foi profundamente abençoado com talentos não naturais. [NAME] era perspicaz e até os adultos tinham problemas para acompanhá-la.
200062	Master Artist	Depois de crescer, [NAME] dedicou-se totalmente à arte e mudou-se para a capital aos 28 anos. Os peixes que [NAME] pintou eram tão realistas e realistas que parecia que se podia entrar diretamente na pintura.
200063	Anachronistic Warrior	[NAME] amava os romances de Wuxia desde tenra idade e queria se tornar um guerreiro viajante. No entanto, [NAME] viveu na sociedade atual e, portanto, tornar-se um guerreiro era a... tarefa. \nNo entanto, o espírito nobre do guerreiro para combater a injustiça e proteger os fracos foi mantido no trabalho e na vida diária deste.
200064	Traverser	Depois de crescer, [NAME] começou a colecionar todos os tipos de armas brancas e estudou esgrima. Muitos outros colecionadores de espadas também confiam a ele a manutenção de suas coleções. \nTarde da noite, enquanto cuidava da espada de um amigo, [NAME] foi inexplicavelmente transportado para um mundo estranho.
200065	Gamer for Life	[NAME] nasceu em uma família típica do Catai. Crescendo, [NAME] adorava jogar e frequentemente ficava totalmente imerso em jogos. Embora isso tenha feito [ENHIM] parecer introvertido, mas a rica experiência de jogo ajudou a imbuir esse jogador com uma visão aguçada e uma mente aberta.
200066	Traverser	Depois de crescer, o hobby de [NAME] levou a um trabalho como testador de jogos. Uma vez, enquanto jogava a noite toda, houve um relâmpago e naquele instante [NAME] foi transportado. \nApós a passagem, [NAME] contou com uma visão aguçada para se adaptar rapidamente a este novo mundo.
200067	Sky Mender	Obrigado jogador [color=#D06508]lsprotoss[/color] por toda a sua ajuda durante os testes do jogo. Sua visão aguçada ajudou a identificar uma série de bugs que ajudaram a fazer uma excelente contribuição para a melhoria do jogo.
200068	Son of the Snow	[NAME] nasceu durante o período solar de Slight Snow e por acaso amava a neve quando criança. Esta criança também foi dotada de uma capacidade incomum de suportar o frio. [IT] também era excepcionalmente inteligente e bem lido. Esta criança era animada e adorava subir em árvores e montanhas. A criança também era surpreendentemente rápida e ágil, muitos adultos não conseguiam acompanhar.
200069	Hibernal Warrior	Depois de atingir a maioridade, [NAME] tornou-se um famoso guerreiro viajante. Certa vez, ele foi ferido em uma emboscada e perdeu uma perna e um olho. Isso fez com que ele se refugiasse em reclusão. \nApesar disso, [NAME] nunca parou de tentar se tornar mais rápido. Certa vez, por acaso, viu um furão andando na neve sem deixar vestígios de tê-lo passado e assim teve uma epifania que lhe permitiu mover-se ainda mais rápido.
200070	Sky Mender	Obrigado jogador [color=#D06508]lsprotoss[/color] por toda a sua ajuda durante os testes do jogo. Ele forneceu uma série de sugestões críticas que ajudaram a fazer ajustes no estágio final e enfatizou a necessidade de teclas de atalho, que ajudaram a dar uma contribuição notável para a melhoria do jogo.
200071	Dignified Brother	Nascido travesso, essa criança não teve a melhor das infâncias, então, para que os outros pensassem bem dele, ele aspirava se tornar um nobre guerreiro viajante.
200072	Tremor Bringer	O punho de ferro de Chenglong Li é incomparável. O líder dos três irmãos do rio amarelo, ele levou seus dois irmãos ao mundo dos guerreiros viajantes. Embora muitas vezes parecessem a algumas coisas que pareciam menos do que inteligentes, mas por natureza ele era bom e justo.
200073	Honest Brother	Nascido órfão, ele viajou por toda parte se apresentando com uma trupe quando jovem. Ele era simples, honesto, verdadeiro e capaz de suportar o trabalho duro. Depois de uma briga com a trupe, ele conheceu seu irmão que é conhecido como os Dois Punhos que enviam tremores por toda Heluo. Como resultado, ele decidiu trabalhar em suas artes marciais para poder se tornar um grande guerreiro que viaja pelo mundo.
200074	Rocks for Breakfast	Como essa criança era corajosa e valente, as pessoas lhe deram o apelido de pedras no café da manhã. Ele era conhecido, imprudente, contrário à injustiça, simples, honesto e engraçado.
200075	Clever Brother	Chang YuFeng nasceu em uma família normal, mas após uma série de acidentes, ele foi deixado sozinho e então partiu para vagar pela terra. Sua vida foi bastante difícil, mas ele estava determinado e queria garantir que as crianças tivessem um lar para retornar neste mundo conturbado.
200076	Hot Air	Ele dizia ser o maior e de fato era extremamente heróico, então as pessoas lhe deram o apelido de Ar Quente. O menor dos três irmãos do rio amarelo. Quando é necessário, este corre o mais rápido...
200077	Loving Support	[NAME] cresceu cercado de amor e carinho não apenas por sua família, mas também por toda a vila. Ele era amado pela aldeia por sua excelente habilidade de canto e isso se tornou evidente desde tenra idade.
200078	Invincible Sage	Depois de crescer, [NAME] começou ao longo da Lei para a grandeza, percorreu a terra lutando contra qualquer conquistador e tornou-se um especialista que não podia ser derrotado.
200079	Cutthroat Orphanage	[NAME] cresceu em um lar para órfãos que eliminou os piores desempenhos. Os órfãos criados neste lugar foram ensinados todos os tipos de técnicas como parte de algum acordo com o patrono: Às vezes, era para servir como assassinos, outros como sujeitos de experimentos malignos. Embora as condições fossem brutais, ela encontrou uma irmã em um dos outros órfãos de lá e eles se apoiaram.
200080	Vortex Defender	A sobrevivente de um experimento, ela vagou pelo mundo, com sangue infundido com energia misteriosa. O poder da deusa deu a ela extrema longevidade e capacidades regenerativas. Para esses benefícios, porém, ela teve que dormir por longos períodos de tempo para manter seu corpo. Enquanto estava em um sono profundo, ela descobriu que estava em um mundo totalmente novo e que seus poderes haviam desaparecido sem deixar vestígios. Será este um novo começo?
200081	Young Aristocrat	[NAME] cresceu no Elephant Tusk Pagoda. Seu aniversário era igual ao de Sidarta, o Buda, então todos tinham grandes esperanças para ele e esperavam que ele assumisse os negócios da família para os quais traria grandes realizações. [NAME] adorava ler e ruminar desde pequeno. Ele exibiu talentos incomuns. Embora [NAME] não se importe muito com fama ou ganho, mas porque suas ideias são bastante únicas, as pessoas tendem a pensar que ele é arrogante e indiferente.
200082	Ascetic Monk	Depois de atingir a maioridade, [NAME] começou a acordar para o mundo e decidiu que não iria continuar a seguir a Lei que sua família havia estabelecido para ele. Depois de ver a vaidade do mundo, ele percebeu sua missão na vida e saiu de casa para se tornar um monge.
200083	Fishing Family	[NAME] vivia em uma vila de pescadores desde pequeno. Os aldeões estavam mais do que satisfeitos com sua sorte e todos se davam bem. Fishing deixou [NAME] com um físico impressionante e um senso de percepção incrível.
200084	Immortal Encounter	Quando seu pai foi pescar uma vez, [NAME] acabou preso em uma tromba d'água. Quando voltou a si, encontrou-se em Penglai, uma fabulosa morada de Imortais. Enquanto estava na ilha, embora nenhuma instrução tivesse sido recebida, ele havia adquirido algum conhecimento sobre meditação e respiração. Penglai passou então por uma grande mudança e teve que retornar ao mundo de onde veio. As experiências em Penglai ajudaram a criar uma base sólida para ele construir.
200085	Child Labor	Enquanto o jovem Fatty Pudding assumiu o crédito por seu trabalho enquanto lhe dizia que estava construindo caráter. Ele passou o dia todo coletando lixo e implorando por dinheiro. Essas dificuldades incutiram em [ENHIM] uma força de vontade incrível.
200086	City Explorer	Procurando por um lote na vida, [NAME] foi ao mundo de seu companheiro e procurou muito, mas descobriu que tudo era um mistério. Então ele percebeu que não havia como contornar isso e deixar o passado para trás. Agora ele ficou em Kowloon, em Hong Kong, apenas para sentir como é para aqueles que estão na base.
200087	Acolyte Sweeper	A sorte de [NAME] na vida não é clara. [NAME] foi criado por monges desde tenra idade e agora é um acólito. Desde que [NAME] se lembra, este tem diligentemente varrido o templo.
200088	Monk Sweeper	Depois de crescer, [NAME] assumiu a responsabilidade de varrer e faz isso há trinta anos. São folhas caídas na primavera e no outono, pétalas de flores no verão e neve no inverno. De sol a sol [NAME] varre sem descanso. As pessoas vêm ao templo e vão, ninguém sabe o nome deste nem se preocupa em abordar.
200089	Hyperactive Youth	[NAME] tem sido cheio de curiosidade desde tenra idade e vem causando problemas desde então, tudo é algo para ser desmontado e montado novamente... até fogos de artifício, que [NAME] então dispara depois de colocá-los de volta juntos. Talvez por isso [NAME] escreveu uma história na adolescência onde o protagonista era um espadachim que usava magia de fogo.
200090	Couch Potato	Depois de crescer, [NAME] começou a trabalhar com idiomas e ficou com preguiça de se mexer. Ele usou a desculpa de que os gênios não precisam sair para saber o que está acontecendo no mundo. Para ele, a técnica mais útil em todo o mundo era a habilidade do Rei Macaco de criar um dublê de seu cabelo que resolveria os problemas. Ironicamente, sua linha do cabelo recuou como se para irritá-lo por sua preguiça.
200091	Far from Home	[NAME] era uma criança insociável que foi ridicularizada pelo passado de sua família. Tudo o que [IT] poderia fazer é tocar a cítara dia e noite para encontrar consolo na música. Ainda jovem, saiu de casa com sua cítara e viajou para países estrangeiros.
200092	Master of Music	Depois de mais de vinte anos, ele era famoso. Infinitas eram as pessoas em todo o país que queriam que ele jogasse, mas era quase impossível encontrá-lo.
200093	Bone Eccentric	[NAME] tinha um interesse misterioso em ossos desde tenra idade. Sempre que ele colocava as mãos em um, ele fazia todo tipo de experimentos e não teria notado se a casa caísse com o quão absorto ele estava pelo osso. Ele costumava sair à procura de ossos e presumia que essa seria a paixão de sua vida.
200094	Bone Master	Depois de crescer, ele começou a se interessar pelo sexo oposto. Ele disse a seus amigos na aldeia que conhecia feitiços e muitas vezes usava seus cantos em um certo membro do sexo oposto. (au, au, au) Ela só parecia interessada nos ossos que ele carregava.
200095	Fishing Family	Nascido em uma família de pescadores, falar com peixes não era problema. [NAME] frequentemente ia pescar com [ITS] pai.
200096	Oceanographer	[NAME] pescou um peixe estranho de um lago aos 17 anos de idade. Ao eviscerar o peixe, descobriu-se que havia um bilhete dentro. O destino mudou, os instrumentos divinos são mais fáceis de alcançar e o farão para aqueles com boa moral. Aquele que encontrar o tridente herdará o poder da Atlântida. E assim, [NAME] começou a investigar as antigas civilizações do oceano.
200097	Identity Unknown	Não se sabe de onde [NAME] veio. A criança foi trazida de volta da Ilha Aurora por um oceanógrafo que encontrou [ENHIM].
200098	Singer	Depois de crescer, [NAME] tornou-se cantor. A voz de [NAME] era melodiosa, mas parecia deixar as pessoas com fome. Pratos gourmet acompanhados [ITS] cantando por toda parte.
200099	Roast Donkey Hobbyist	[NAME] adorava jogar e comer carne de burro assada, além de literatura e música. Tornar-se um músico era um sonho final, quem sabe o quão realista era.
200100	Musical Demon	Como [NAME] não havia desenvolvido habilidade suficiente e não tinha talento, tornar-se músico era um sonho que permanecia fora de alcance. Mas, por acaso, [NAME] se deparou com um método único de tocar que soava demoníaco e acabou se tornando um assassino cuja arma nada mais era do que o instrumento musical na mão.
200101	The Chosen One	[NAME] cresceu em uma família de artistas marciais. Seu pai era bom em levantamento de peso e sua mãe em saltos, então ele praticava ambos religiosamente. Aos 8 anos de idade, ele se deparou com um demônio de um homem musculoso e se tornou a única pessoa na China a transmitir um antigo estilo de luta. Como tal, [NAME] prometeu proteger a paz mundial.
200102	Fat Boy Assassin	Enquanto praticava o antigo estilo de luta, [NAME] veio a entender a verdade por trás da luta, que é assassinar seu oponente bem diante de seus olhos. [NAME] chamava a si mesmo de assassino do menino gordo, pois secretamente se disfarçava de menino gordo, esperava até que o inimigo não soubesse e depois atacava. É uma das técnicas mais temíveis no mundo das artes marciais.
200103	Gaming Zen	[NAME] estava comprometido com os jogos desde jovem e aprendeu todos os tipos de conhecimento graças à excelente tutela em jogos. Mergulhando em um jogo, ele ficou profundamente chocado com o mundo que havia sido criado. Seu objetivo de vida tornou-se meditar sobre os jogos para expandir sua compreensão dos jogos.
200104	Traveler	Ao perseguir um sonho, [NAME] acabou se tornando um viajante. Talvez a solidão seja necessária como companheira nesta estrada, mas de vez em quando havia uma companheira que se encontrava ao longo do caminho com quem viajaria. Separar, reunir, acompanhar um ao outro em silêncio, separar novamente, alguém se juntar, é como a jornada da própria vida como um todo. Às vezes só o vento te acompanha, às vezes nem o vento te acompanha, outras vezes você tem um companheiro de bebida e outras ainda só tem seus sonhos.
200105	Competitive Girl	Este sempre foi animado e ela sempre gostou de todos os tipos de jogos competitivos. Suas notas e pontuações estão sempre no topo da pilha. Originalmente, esse tipo de coisa é algo que os machos tendem a se envolver, mas essa fêmea decidiu invadir.
